Time,Out_Irad,Out_Tem,In_Hum,Ave_Air_Tem
15/07/2023 03:38,153.5583,26.8,55.8,26.96666667
15/07/2023 03:43,166.4399,26.9,52.7,27.06666667
15/07/2023 03:48,172.7728,27.3,51.1,27.3
15/07/2023 03:53,154.6456,27.3,49.6,27.56666667
15/07/2023 03:58,162.1654,27.4,49,27.7
15/07/2023 04:03,191.0992,27.9,48.8,28.06666667
15/07/2023 04:08,203.101,27.9,46.1,28.4
15/07/2023 04:13,219.12,28,44.3,28.6
15/07/2023 04:18,235.2718,28.3,42.1,28.8
15/07/2023 04:23,251.1995,28.9,42.7,28.83333333
15/07/2023 04:28,259.5244,28.7,41.6,29
15/07/2023 04:33,266.7869,29.1,41.7,28.96666667
15/07/2023 04:38,263.5001,28.5,39.5,29.06666667
15/07/2023 04:43,261.8816,28.2,40,28.93333333
15/07/2023 04:48,261.699,28.3,40.2,28.83333333
15/07/2023 04:53,257.8561,28.5,42.2,28.5
15/07/2023 04:58,250.3114,28.9,41.8,28.6
15/07/2023 05:03,228.2085,28.4,40.5,28.53333333
15/07/2023 05:08,197.706,28.3,40.8,28.5
15/07/2023 05:13,171.6855,28.4,40.1,28.46666667
15/07/2023 05:18,156.9198,29.1,40.4,28.46666667
15/07/2023 05:23,143.507,28.9,39.8,28.5
15/07/2023 05:28,145.3579,29.2,40.2,28.6
15/07/2023 05:33,156.5463,29.7,38.2,28.9
15/07/2023 05:38,173.304,29,37.7,28.9
15/07/2023 05:43,221.5768,29.7,37,28.9
15/07/2023 05:48,237.2472,30.7,35.6,29.06666667
15/07/2023 05:53,208.8695,29.8,36.2,29
15/07/2023 05:58,248.917,30.1,36.1,29.13333333
15/07/2023 06:03,256.9929,30.9,36,29.33333333
15/07/2023 06:08,279.1954,30.6,35.9,29.8
15/07/2023 06:13,260.9188,30.8,34.7,30.06666667
15/07/2023 06:18,269.9326,31.1,33.2,30.2
15/07/2023 06:23,318.8611,31.1,32.9,30.46666667
15/07/2023 06:28,307.7225,31.2,32,30.5
15/07/2023 06:33,325.6505,31.5,32.4,30.56666667
15/07/2023 06:38,321.874,30.5,31.5,30.33333333
15/07/2023 06:43,344.201,31.4,31.6,30.3
15/07/2023 06:48,353.1401,31.4,34.3,30.13333333
15/07/2023 06:53,330.4562,31,33.5,30.1
15/07/2023 06:58,343.0639,31.3,33.7,30.2
15/07/2023 07:03,453.6448,31.7,35.4,30.03333333
15/07/2023 07:08,967.3069,32,34.4,30.13333333
15/07/2023 07:13,893.5116,31.7,34.7,30.23333333
15/07/2023 07:18,881.2608,32.1,34.8,30.3
15/07/2023 07:23,859.6642,33.2,34.3,30.43333333
15/07/2023 07:28,812.8107,32.4,34.6,30.7
15/07/2023 07:33,847.9197,33.2,34.1,31
15/07/2023 07:38,859.3903,33.4,32.9,31.4
15/07/2023 07:43,856.3276,34.1,32.6,31.7
15/07/2023 07:48,907.2896,33.4,33.6,32.2
15/07/2023 07:53,928.4463,34.6,32.8,32.5
15/07/2023 07:58,454.8566,34.3,32.6,32.9
15/07/2023 08:03,817.2927,33.1,32.3,32.9
15/07/2023 08:08,543.3595,33.4,32.9,32.6
15/07/2023 08:13,396.0511,33.7,32.6,32.63333333
15/07/2023 08:18,367.5157,33.6,32.8,32.53333333
15/07/2023 08:23,378.2559,33.8,32.9,32.43333333
15/07/2023 08:28,786.4333,33.6,33.2,32.53333333
15/07/2023 08:33,921.1589,33.6,32.4,32.5
15/07/2023 08:38,563.6613,34.1,33.4,32.56666667
15/07/2023 08:43,601.6089,34.4,33.2,32.8
15/07/2023 08:48,591.6821,33.9,32.5,32.9
15/07/2023 08:53,293.0149,33.6,33.7,32.83333333
15/07/2023 08:58,263.525,33.6,34.8,32.86666667
15/07/2023 09:03,228.084,32.2,35.9,32.83333333
15/07/2023 09:08,235.2967,32.9,36.5,32.9
15/07/2023 09:13,477.7646,33.3,37.9,32.96666667
15/07/2023 09:18,710.895,34.8,35.9,33.23333333
15/07/2023 09:23,733.471,35.6,35.8,33.83333333
15/07/2023 09:28,620.591,35,35.1,33.96666667
15/07/2023 09:33,596.3633,35.7,34.8,34.5
15/07/2023 09:38,706.4877,34.9,34,34.93333333
15/07/2023 09:43,692.2864,33.9,32.9,35.73333333
15/07/2023 09:48,685.6049,35.5,33.3,36.8
15/07/2023 09:53,580.087,36.5,34.2,36.63333333
15/07/2023 09:58,649.9564,37,33.9,36.26666667
15/07/2023 10:03,315.0929,34.3,33.5,36.03333333
15/07/2023 10:08,181.7866,33.2,33.7,35.56666667
15/07/2023 10:13,171.1792,33.2,35.7,35.06666667
15/07/2023 10:18,166.5146,32.8,36,34.66666667
15/07/2023 10:23,197.3491,33.4,37.6,34.56666667
15/07/2023 10:28,166.415,32.5,38,34.63333333
15/07/2023 10:33,124.2178,32.2,38.8,34.4
15/07/2023 10:38,87.5069,32,39.6,34.43333333
15/07/2023 10:43,65.736,32,40.6,34.6
15/07/2023 10:48,57.0044,31.7,41.5,35.63333333
15/07/2023 10:53,49.2356,31.5,42.8,35.7
15/07/2023 10:58,44.7038,31.4,44.4,36.2
15/07/2023 11:03,42.6786,31.3,45.3,37.4
15/07/2023 11:08,39.0598,31.2,46.1,37.16666667
15/07/2023 11:13,33.8889,31.2,48.1,36.5
15/07/2023 11:18,33.5154,31,49.6,36.6
15/07/2023 11:23,37.6156,30.8,51.9,36.56666667
15/07/2023 11:28,38.4788,30.7,52.8,36.76666667
15/07/2023 11:33,38.346,30.6,54.2,36.43333333
15/07/2023 11:38,40.504,30.4,55.2,35.73333333
15/07/2023 11:43,136.95,30.7,55.7,35.26666667
15/07/2023 11:48,50.7296,30.6,56.7,35.2
15/07/2023 11:53,46.7788,30.3,57.3,35.1
15/07/2023 11:58,52.2236,30.6,56.5,35.43333333
15/07/2023 12:03,38.4788,30.2,57.4,35.2
15/07/2023 12:08,30.5523,30.3,58.6,35.03333333
15/07/2023 12:13,25.896,30.2,58.3,35.03333333
15/07/2023 12:18,23.2566,30,58.7,35.9
15/07/2023 12:23,18.9572,30,59,36.36666667
15/07/2023 12:28,17.1312,30,58.5,36.36666667
15/07/2023 12:33,14.7325,30.1,59.6,36.13333333
15/07/2023 12:38,12.9314,30.1,60.8,35.03333333
15/07/2023 12:43,8.4245,30.1,61.5,35.56666667
15/07/2023 12:48,5.3867,29.4,63.1,35.7
15/07/2023 12:53,2.8801,29.5,64.3,34.8
15/07/2023 12:58,1.5687,29.3,64.6,35.2
15/07/2023 13:03,0.7553,29.1,66.3,36.33333333
15/07/2023 13:08,0.3486,29.1,67.3,36.6
15/07/2023 13:13,0.0996,29.1,69.3,36.43333333
15/07/2023 13:18,0.0249,28.7,70.9,36.13333333
15/07/2023 13:23,0,28.4,71.7,36.86666667
15/07/2023 13:28,0,28.4,71.6,36.86666667
15/07/2023 13:33,0,28.4,71.8,36.3
15/07/2023 13:38,0,28.4,72.1,35.36666667
15/07/2023 13:43,0,27.9,72.3,35.13333333
15/07/2023 13:48,0,27.9,72.3,35.33333333
15/07/2023 13:53,0,28,73,35.06666667
15/07/2023 13:58,0,28.2,73.1,34.96666667
15/07/2023 14:03,0,28.2,73.5,34.83333333
15/07/2023 14:08,0,28.1,73.7,35
15/07/2023 14:13,0,27.9,74.4,35.1
15/07/2023 14:18,0,28,74.6,35.36666667
15/07/2023 14:23,0,27.9,74.9,35.5
15/07/2023 14:28,0,28,74.8,35.4
15/07/2023 14:33,0,28,75.3,35.56666667
15/07/2023 14:38,0,28,74.8,35.4
15/07/2023 14:43,0,27.9,75.1,35.13333333
15/07/2023 14:48,0,27.9,75.5,35.63333333
15/07/2023 14:53,0,27.5,76.5,35.86666667
15/07/2023 14:58,0,27.4,77.3,35.7
15/07/2023 15:03,0,27.5,77.7,35.3
15/07/2023 15:08,0,27.3,77.7,35.16666667
15/07/2023 15:13,0,27.1,78.5,34.63333333
15/07/2023 15:18,0,26.8,78.4,34.26666667
15/07/2023 15:23,0,26.5,79.4,34.06666667
15/07/2023 15:28,0,26.5,79.4,34.36666667
15/07/2023 15:33,0,26.4,79.7,34.96666667
15/07/2023 15:38,0,26.7,79.6,34.86666667
15/07/2023 15:43,0,26.9,78.7,34.9
15/07/2023 15:48,0,27,78.9,34.53333333
15/07/2023 15:53,0,27,79.2,34.16666667
15/07/2023 15:58,0,27,80.4,33.76666667
15/07/2023 16:03,0,26.9,80.6,33.03333333
15/07/2023 16:08,0,26.8,81.1,32.83333333
15/07/2023 16:13,0,26.7,81.2,33.53333333
15/07/2023 16:18,0,26.6,81.8,34.53333333
15/07/2023 16:23,0,26.5,82.7,35.16666667
15/07/2023 16:28,0,26.2,83.1,35.03333333
15/07/2023 16:33,0,26.3,84.1,34.9
15/07/2023 16:38,0,26.2,84.4,35.06666667
15/07/2023 16:43,0,26,84.5,35.03333333
15/07/2023 16:48,0,26,84.7,35.63333333
15/07/2023 16:53,0,26.1,84.6,35.76666667
15/07/2023 16:58,0,26.1,85.5,35.33333333
15/07/2023 17:03,0,26,85.5,34.53333333
15/07/2023 17:08,0,26,86.1,33.3
15/07/2023 17:13,0,26,85.2,32.6
15/07/2023 17:18,0,25.8,85.9,32.16666667
15/07/2023 17:23,0,25.9,85.9,32.16666667
15/07/2023 17:28,0,25.6,86.5,31.96666667
15/07/2023 17:33,0,25.7,85.8,31.63333333
15/07/2023 17:38,0,25.7,86.2,31.4
15/07/2023 17:43,0,25.2,86.8,31.2
15/07/2023 17:48,0,25.4,86.5,30.9
15/07/2023 17:53,0,25.2,86.4,30.66666667
15/07/2023 17:58,0,24.9,86.4,30.46666667
15/07/2023 18:03,0,25.1,86.2,30.3
15/07/2023 18:08,0,25.2,86.8,30.26666667
15/07/2023 18:13,0,25.4,86.4,30.1
15/07/2023 18:18,0,25.3,86.5,29.96666667
15/07/2023 18:23,0,25,87,29.86666667
15/07/2023 18:28,0,24.8,87,29.83333333
15/07/2023 18:33,0,25,86.8,29.8
15/07/2023 18:38,0,25,87.1,29.73333333
15/07/2023 18:43,0,24.9,87.2,29.76666667
15/07/2023 18:48,0,25,87.1,29.76666667
15/07/2023 18:53,0,24.7,87.4,29.66666667
15/07/2023 18:58,0,24.7,87.5,29.8
15/07/2023 19:03,0,24.7,88.3,29.56666667
15/07/2023 19:08,0,24.7,87.7,29.46666667
15/07/2023 19:13,0,24.6,87.4,29.33333333
15/07/2023 19:18,0,24.5,87.7,29.1
15/07/2023 19:23,0,24.6,88.2,28.93333333
15/07/2023 19:28,0,24.5,88.3,28.76666667
15/07/2023 19:33,0,24.2,88.4,28.66666667
15/07/2023 19:38,0,24.3,89.1,28.6
15/07/2023 19:43,0,24.3,88.9,28.5
15/07/2023 19:48,0,24.4,89.3,28.4
15/07/2023 19:53,0,24.6,89.1,28.26666667
15/07/2023 19:58,0,24.7,89,28.16666667
15/07/2023 20:03,0,24.7,89.1,28.03333333
15/07/2023 20:08,0,24.7,88.5,27.93333333
15/07/2023 20:13,0,24.5,88.8,27.8
15/07/2023 20:18,0,24.5,88.1,27.76666667
15/07/2023 20:23,0,24.5,88.5,27.66666667
15/07/2023 20:28,0,24.5,89.2,27.6
15/07/2023 20:33,0,24.4,88.8,27.53333333
15/07/2023 20:38,0,24.5,88.7,27.5
15/07/2023 20:43,0,24.6,88.8,27.46666667
15/07/2023 20:48,0,24.6,88.7,27.46666667
15/07/2023 20:53,0,24.6,88.8,27.43333333
15/07/2023 20:58,0,24.6,89.2,27.36666667
15/07/2023 21:03,0,24.4,89.2,27.3
15/07/2023 21:08,0,24.3,89.6,27.23333333
15/07/2023 21:13,0,24.3,89.6,27.16666667
15/07/2023 21:18,0,24.4,89.6,27.16666667
15/07/2023 21:23,0,24.3,90.1,27.06666667
15/07/2023 21:28,0,24.3,89.3,27
15/07/2023 21:33,0,24,89.4,26.96666667
15/07/2023 21:38,0,23.8,89.6,26.93333333
15/07/2023 21:43,0,24,89.9,26.83333333
15/07/2023 21:48,0,23.9,90.5,26.8
15/07/2023 21:53,0,23.9,90.5,26.7
15/07/2023 21:58,0,23.6,90.4,26.66666667
15/07/2023 22:03,0,23.7,90.6,26.63333333
15/07/2023 22:08,0,23.8,90.1,26.53333333
15/07/2023 22:13,0,23.9,89.8,26.53333333
15/07/2023 22:18,0,23.5,90.1,26.53333333
15/07/2023 22:23,0,23.4,90.1,26.5
15/07/2023 22:28,0,23.6,90.1,26.5
15/07/2023 22:33,0,23.3,90.7,26.46666667
15/07/2023 22:38,0,23.6,90.5,26.4
15/07/2023 22:43,0.0249,23.6,90.3,26.36666667
15/07/2023 22:48,0.0996,23.7,90.1,26.26666667
15/07/2023 22:53,0.3237,23.8,90,26.23333333
15/07/2023 22:58,0.8549,23.8,90.2,26.16666667
15/07/2023 23:03,1.7181,23.7,90.4,26.13333333
15/07/2023 23:08,3.1623,23.7,90,26.1
15/07/2023 23:13,5.1128,23.6,90,26
15/07/2023 23:18,7.4119,23.5,90.2,26
15/07/2023 23:23,9.8189,23.2,90.6,25.93333333
15/07/2023 23:28,12.782,23,91.1,25.9
15/07/2023 23:33,15.8447,23.3,90.9,25.86666667
15/07/2023 23:38,19.007,23.4,90.7,25.86666667
15/07/2023 23:43,22.4515,23.5,90.8,25.83333333
15/07/2023 23:48,25.6387,23.6,90.8,25.83333333
15/07/2023 23:53,28.801,23.5,90.9,25.86666667
15/07/2023 23:58,31.4404,23.7,90.4,25.93333333
16/07/2023 00:03,33.9968,24,90,26.03333333
16/07/2023 00:08,36.5034,23.9,88.9,26.06666667
16/07/2023 00:13,38.6033,24.1,88.7,26.13333333
16/07/2023 00:18,41.0352,24.3,87.7,26.3
16/07/2023 00:23,42.9027,24.6,86.5,26.36666667
16/07/2023 00:28,44.9279,24.7,85.5,26.4
16/07/2023 00:33,46.6543,24.9,85.3,26.43333333
16/07/2023 00:38,48.804,25.2,84.9,26.6
16/07/2023 00:43,51.4849,25.3,82.8,26.73333333
16/07/2023 00:48,53.4354,25.4,81.4,26.83333333
16/07/2023 00:53,55.5104,25.4,79.4,26.9
16/07/2023 00:58,56.9048,25.9,77.6,27.06666667
16/07/2023 01:03,57.9921,26.1,75.8,27.23333333
16/07/2023 01:08,58.8802,26.2,71.9,27.46666667
16/07/2023 01:13,60.1418,26.6,70.1,27.7
16/07/2023 01:18,61.2042,26.6,69.4,27.76666667
16/07/2023 01:23,62.3247,26.9,69.6,27.93333333
16/07/2023 01:28,63.4618,27.1,68.3,28.06666667
16/07/2023 01:33,65.0554,27.2,67,28.13333333
16/07/2023 01:38,65.6115,27.4,64.9,28.33333333
16/07/2023 01:43,66.3751,27.6,63,28.43333333
16/07/2023 01:48,67.3628,27.8,62.1,28.5
16/07/2023 01:53,68.0434,28.1,60.1,28.63333333
16/07/2023 01:58,69.5125,28.1,59.2,28.76666667
16/07/2023 02:03,70.4753,27.8,56.7,28.9
16/07/2023 02:08,71.2057,28.1,54.3,28.93333333
16/07/2023 02:13,71.8365,28.4,56.2,28.96666667
16/07/2023 02:18,72.3677,28.4,53.4,29.03333333
16/07/2023 02:23,72.1436,28.8,52.2,29.26666667
16/07/2023 02:28,71.8946,29.1,52.4,29.43333333
16/07/2023 02:33,72.7246,29.2,48,29.7
16/07/2023 02:38,73.4384,29.5,47.6,29.93333333
16/07/2023 02:43,74.2684,29.4,47.4,30.06666667
16/07/2023 02:48,75.945,29.3,45.4,30.3
16/07/2023 02:53,78.5263,29.3,43.6,30.5
16/07/2023 02:58,82.0953,29.6,41.7,30.56666667
16/07/2023 03:03,85.0252,29.7,41.3,30.76666667
16/07/2023 03:08,87.5899,30,41.4,30.9
16/07/2023 03:13,89.4823,30.3,40.6,30.93333333
16/07/2023 03:18,92.545,30.3,40.8,30.93333333
16/07/2023 03:23,93.5576,30.3,39.7,31.1
16/07/2023 03:28,96.0144,30.4,39.6,31.06666667
16/07/2023 03:33,99.3095,30.7,37.7,31.2
16/07/2023 03:38,103.6089,30.8,37.2,31.1
16/07/2023 03:43,105.1776,30.6,37.7,31.03333333
16/07/2023 03:48,103.6836,30.3,38,30.83333333
16/07/2023 03:53,107.0783,30.9,39.4,30.7
16/07/2023 03:58,108.979,30.5,38.9,30.9
16/07/2023 04:03,110.2406,30.7,38.3,30.96666667
16/07/2023 04:08,107.5846,30.9,38.3,31
16/07/2023 04:13,108.398,31.5,37.4,31.3
16/07/2023 04:18,111.8591,31.2,36,31.43333333
16/07/2023 04:23,113.2037,31.8,35.7,31.76666667
16/07/2023 04:28,111.2532,32.1,34.5,31.73333333
16/07/2023 04:33,111.8591,31.7,32.8,31.83333333
16/07/2023 04:38,116.2664,31.6,33.4,31.7
16/07/2023 04:43,119.1797,32,33,31.7
16/07/2023 04:48,121.3045,32.4,33.5,31.9
16/07/2023 04:53,119.3789,32.6,32.6,32.03333333
16/07/2023 04:58,121.9602,32.9,32.2,31.86666667
16/07/2023 05:03,126.4173,32.9,33,31.9
16/07/2023 05:08,127.3552,32.9,32.5,31.7
16/07/2023 05:13,130.7499,32.4,33,31.7
16/07/2023 05:18,136.037,32.6,33.4,31.6
16/07/2023 05:23,148.3708,32.7,34.3,31.6
16/07/2023 05:28,153.0022,32.8,34.7,31.36666667
16/07/2023 05:33,153.301,33.3,36.3,31.33333333
16/07/2023 05:38,155.6084,33,36.1,31.4
16/07/2023 05:43,161.5595,33.3,36.1,31.46666667
16/07/2023 05:48,163.759,33.5,34.8,31.43333333
16/07/2023 05:53,163.9831,33.7,35.2,31.23333333
16/07/2023 05:58,166.7968,32.7,34.2,31.33333333
16/07/2023 06:03,171.3535,33.4,36.1,31.13333333
16/07/2023 06:08,176.4912,33.8,36,31.23333333
16/07/2023 06:13,177.5287,33.9,35.4,31.2
16/07/2023 06:18,179.4543,33.4,35.5,31.4
16/07/2023 06:23,184.5671,33.5,36.2,31.3
16/07/2023 06:28,183.098,33.4,36.3,31.46666667
16/07/2023 06:33,185.9864,34.1,37.3,31.26666667
16/07/2023 06:38,190.1115,33.6,36.2,31.56666667
16/07/2023 06:43,193.4564,34,35.6,31.83333333
16/07/2023 06:48,197.7807,34,35.8,31.8
16/07/2023 06:53,204.9934,34.1,34.9,32.03333333
16/07/2023 06:58,436.9037,34.2,34.5,32.26666667
16/07/2023 07:03,740.0529,34.6,34.9,32.4
16/07/2023 07:08,774.5311,34.7,35.8,32.43333333
16/07/2023 07:13,791.4963,34.3,35.1,32.56666667
16/07/2023 07:18,767.8496,34.9,36,32.6
16/07/2023 07:23,765.9489,35.1,35.3,33.23333333
16/07/2023 07:28,770.7629,34.7,35.3,33.46666667
16/07/2023 07:33,737.2226,35.5,36.2,33.96666667
16/07/2023 07:38,700.5615,36.2,35.3,34.53333333
16/07/2023 07:43,691.6805,35.9,34.6,34.73333333
16/07/2023 07:48,760.2551,35.9,34,34.96666667
16/07/2023 07:53,737.9032,36.1,34.5,35.3
16/07/2023 07:58,753.2914,37.2,32.9,35.66666667
16/07/2023 08:03,738.0526,37.1,32,36.13333333
16/07/2023 08:08,720.1329,37.1,31.6,36.33333333
16/07/2023 08:13,717.0702,37.6,32.7,36.8
16/07/2023 08:18,732.0268,36.7,30.4,37.16666667
16/07/2023 08:23,733.9275,36.8,29.9,37.33333333
16/07/2023 08:28,689.2984,37.2,30.8,37.36666667
16/07/2023 08:33,707.3509,37,30.2,37.6
16/07/2023 08:38,734.3591,36.6,29.6,38.03333333
16/07/2023 08:43,743.3978,37.3,30.6,38.2
16/07/2023 08:48,738.5838,36.6,28.7,38.53333333
16/07/2023 08:53,705.4253,37.4,29.3,38.56666667
16/07/2023 08:58,677.3215,37,29.2,38.56666667
16/07/2023 09:03,672.5407,37.7,30.2,38.7
16/07/2023 09:08,654.2641,39,28.9,39.4
16/07/2023 09:13,630.468,39.1,29.2,39.9
16/07/2023 09:18,615.8849,39.9,28.8,40.2
16/07/2023 09:23,622.085,38.9,28,40.63333333
16/07/2023 09:28,623.8612,38.3,28.7,40.66666667
16/07/2023 09:33,602.2397,37.4,27.5,40.6
16/07/2023 09:38,577.2567,39.2,27.7,40.46666667
16/07/2023 09:43,591.6572,38.7,27.7,40.46666667
16/07/2023 09:48,584.3698,40.4,28.5,40.5
16/07/2023 09:53,575.5303,37.5,29.1,40.63333333
16/07/2023 09:58,544.8286,37.9,27.6,40.66666667
16/07/2023 10:03,506.549,38.4,29.5,40.73333333
16/07/2023 10:08,508.6987,38.4,29.1,41.13333333
16/07/2023 10:13,501.2868,38.7,28.3,41.23333333
16/07/2023 10:18,477.7646,38.9,28.3,41.3
16/07/2023 10:23,451.5366,39.1,28.3,41.43333333
16/07/2023 10:28,457.5624,37.7,27.7,41.56666667
16/07/2023 10:33,441.311,36.9,27.4,41.33333333
16/07/2023 10:38,425.0098,37.2,28.5,40.76666667
16/07/2023 10:43,412.2278,37.2,28.3,41.13333333
16/07/2023 10:48,393.42,37.2,29.2,41.16666667
16/07/2023 10:53,378.1231,38.1,29.1,41.56666667
16/07/2023 10:58,368.2793,37.1,29.1,41.8
16/07/2023 11:03,355.5222,36.8,29.9,42.06666667
16/07/2023 11:08,343.9769,36.5,29.8,42.2
16/07/2023 11:13,334.739,36.3,30.5,42.56666667
16/07/2023 11:18,309.5734,36.2,31.1,42.46666667
16/07/2023 11:23,283.9762,36.6,31.9,42.76666667
16/07/2023 11:28,282.1585,36.1,31.9,42.36666667
16/07/2023 11:33,251.2244,36.5,32.5,42.4
16/07/2023 11:38,237.6788,37.1,33.6,42.43333333
16/07/2023 11:43,222.9961,37.3,33.6,42.56666667
16/07/2023 11:48,197.1499,37.1,34.1,42.9
16/07/2023 11:53,171.5776,37.3,33.8,42.66666667
16/07/2023 11:58,153.3508,38.1,34.8,42.23333333
16/07/2023 12:03,131.0985,38,35.7,42.13333333
16/07/2023 12:08,75.281,38.1,36.9,41.96666667
16/07/2023 12:13,53.6927,36.3,37.7,41.73333333
16/07/2023 12:18,44.7536,35,38.9,41.56666667
16/07/2023 12:23,38.0472,35.2,40,41.23333333
16/07/2023 12:28,30.8013,35.4,41.4,40.36666667
16/07/2023 12:33,23.9206,35,43.9,39.86666667
16/07/2023 12:38,17.6126,34.5,46.4,39.66666667
16/07/2023 12:43,12.0184,34,48.3,39.46666667
16/07/2023 12:48,7.968,33.9,50.2,38.86666667
16/07/2023 12:53,4.731,33,52.2,38.56666667
16/07/2023 12:58,2.656,33,54,38.36666667
16/07/2023 13:03,1.3612,32.8,55.5,38.2
16/07/2023 13:08,0.6059,32.8,57.1,38.36666667
16/07/2023 13:13,0.2241,32.7,57.2,38.06666667
16/07/2023 13:18,0.0747,32.5,58.8,37.93333333
16/07/2023 13:23,0.0249,31.6,59.2,38.03333333
16/07/2023 13:28,0,31.1,59.2,37.9
16/07/2023 13:33,0,31.2,61.1,37.96666667
16/07/2023 13:38,0,31.4,62.7,37.93333333
16/07/2023 13:43,0,31.4,63.9,37.96666667
16/07/2023 13:48,0,30.9,64.6,37.86666667
16/07/2023 13:53,0,31,66.7,37.9
16/07/2023 13:58,0,31,66.9,37.83333333
16/07/2023 14:03,0,30.6,67,37.56666667
16/07/2023 14:08,0,30.8,68.1,37.63333333
16/07/2023 14:13,0,30.8,68.9,37.5
16/07/2023 14:18,0,30.5,68.9,37.26666667
16/07/2023 14:23,0,30.4,69.7,37.33333333
16/07/2023 14:28,0,29.8,71.2,37.26666667
16/07/2023 14:33,0,29.6,71.9,37.33333333
16/07/2023 14:38,0,29.8,72.7,37.3
16/07/2023 14:43,0,29.6,72.6,37.26666667
16/07/2023 14:48,0,29.4,73.3,37.2
16/07/2023 14:53,0,29.5,73,37.23333333
16/07/2023 14:58,0,29.4,74.2,37.4
16/07/2023 15:03,0,28.8,74.5,37.46666667
16/07/2023 15:08,0,28.9,74,37.43333333
16/07/2023 15:13,0,29.1,74.2,37.56666667
16/07/2023 15:18,0,28.5,74.6,37.43333333
16/07/2023 15:23,0,28.7,74.7,37.4
16/07/2023 15:28,0,29,74.2,37.23333333
16/07/2023 15:33,0,28.7,74.8,37.3
16/07/2023 15:38,0,28.6,74.8,37.2
16/07/2023 15:43,0,28.7,75.3,37.16666667
16/07/2023 15:48,0,28.8,76,36.9
16/07/2023 15:53,0,28.9,76.2,36.86666667
16/07/2023 15:58,0,28.6,76.9,36.96666667
16/07/2023 16:03,0,28.6,78.8,37.23333333
16/07/2023 16:08,0,28.7,77.7,37.76666667
16/07/2023 16:13,0,28.6,77.6,37.8
16/07/2023 16:18,0,28.5,77,37.73333333
16/07/2023 16:23,0,28.1,76.6,37.73333333
16/07/2023 16:28,0,28.3,76.4,37.83333333
16/07/2023 16:33,0,28.6,77.1,37.56666667
16/07/2023 16:38,0,28.5,77.7,37.4
16/07/2023 16:43,0,28,77.9,37.33333333
16/07/2023 16:48,0,28.2,78.7,37.66666667
16/07/2023 16:53,0,28.2,78.5,37.46666667
16/07/2023 16:58,0,28.3,79.2,37.36666667
16/07/2023 17:03,0,28.2,80.4,37.13333333
16/07/2023 17:08,0,28,80.6,37.1
16/07/2023 17:13,0,28.1,79.9,37.4
16/07/2023 17:18,0,28,80.1,37.5
16/07/2023 17:23,0,27.7,80.5,37.03333333
16/07/2023 17:28,0,27,80.7,36.53333333
16/07/2023 17:33,0,27.3,80.7,36.26666667
16/07/2023 17:38,0,27.3,80.2,36.1
16/07/2023 17:43,0,27.1,80.4,35.93333333
16/07/2023 17:48,0,27.3,80.1,35.6
16/07/2023 17:53,0,27.5,80,35.36666667
16/07/2023 17:58,0,27.4,80.3,35.46666667
16/07/2023 18:03,0,27.4,80.7,35.5
16/07/2023 18:08,0,27.6,79.3,35.4
16/07/2023 18:13,0,27.4,80.5,35.2
16/07/2023 18:18,0,27.2,81.7,35
16/07/2023 18:23,0,27.2,81.8,34.66666667
16/07/2023 18:28,0,27.3,82.2,34.63333333
16/07/2023 18:33,0,27.4,82.9,34.43333333
16/07/2023 18:38,0,27.2,83.2,33.96666667
16/07/2023 18:43,0,27.2,83.3,33.56666667
16/07/2023 18:48,0,27.2,83.2,33.43333333
16/07/2023 18:53,0,27,83.8,33.4
16/07/2023 18:58,0,27.1,83.4,33.46666667
16/07/2023 19:03,0,26.9,83.4,33.4
16/07/2023 19:08,0,27.1,83.6,33.23333333
16/07/2023 19:13,0,27.1,84.2,33
16/07/2023 19:18,0,26.9,84.4,32.53333333
16/07/2023 19:23,0,26.8,84.5,32.1
16/07/2023 19:28,0,26.7,84.1,31.8
16/07/2023 19:33,0,26.5,83.8,31.53333333
16/07/2023 19:38,0,26.6,84.1,31.26666667
16/07/2023 19:43,0,26.8,84.3,31.06666667
16/07/2023 19:48,0,27,84.4,30.8
16/07/2023 19:53,0,26.7,84.9,30.6
16/07/2023 19:58,0,26.8,84.8,30.4
16/07/2023 20:03,0,26.9,84.7,30.2
16/07/2023 20:08,0,26.7,84.4,30.06666667
16/07/2023 20:13,0,26.6,84,29.93333333
16/07/2023 20:18,0,26.7,83.9,29.83333333
16/07/2023 20:23,0,26.7,84,29.73333333
16/07/2023 20:28,0,26.5,84.9,29.66666667
16/07/2023 20:33,0,26.4,85.7,29.53333333
16/07/2023 20:38,0,26,86.2,29.43333333
16/07/2023 20:43,0,26,86.2,29.3
16/07/2023 20:48,0,26,84.7,29.23333333
16/07/2023 20:53,0,25.8,84.6,29.13333333
16/07/2023 20:58,0,25.7,84.6,29.06666667
16/07/2023 21:03,0,25.9,84.1,28.96666667
16/07/2023 21:08,0,25.8,84,28.9
16/07/2023 21:13,0,26,84.5,28.83333333
16/07/2023 21:18,0,26.1,85,28.76666667
16/07/2023 21:23,0,26,84.4,28.66666667
16/07/2023 21:28,0,25.7,84.4,28.63333333
16/07/2023 21:33,0,25.8,84.8,28.56666667
16/07/2023 21:38,0,25.7,85.5,28.4
16/07/2023 21:43,0,25.7,85.4,28.4
16/07/2023 21:48,0,25.9,85.9,28.3
